age,Dage
0.3295,
0.2461,
0.2951,
0.95,
0.88,
2.62,
0.397,0.0455
0.03456,
2.61,
1.87,
0.4534,
,
3.32,
2.66,
1.11,
0.618,
0.3874,
2.66,
1.67,
1.61,
1.93,
0.1985,
0.86,
1.22,
,
1.9,
1.38,
1.19,
0.07514,
3.43,
0.22,0.06
1.86,
0.013,0.0025
5.39,
0.81,
8.31,
4.0,
,
1.22,
4.86,
,
4.04,
0.81,
,
,
0.1263,
3.13,
0.04489,
0.532,0.069
7.8,
8.59,
0.2291,
1.26,
0.96,0.04
2.3,
1.51,
1.46,
,
,
0.82,
,
2.37,
,
,
1.22,
0.6918,
0.3692,
1.71,
0.7,
0.0912,
0.1835,
5.59,
0.1394,
0.51,
5.15,
1.02,
2.1,
0.95,
1.43,
1.55,
6.14,
6.59,
1.28,
2.42,
5.64,
0.02475,
0.84,
0.295,
2.25,
0.16,0.0255
1.03,
,
,
0.5,
0.309,0.055
0.29,
0.93,0.26
1.35,
0.75,
2.9,
0.55,
0.444,
4.42,
,
0.1687,
0.93,
0.1754,
1.05,
0.59,
,
0.3778,
0.16,
0.61,
1.55,
1.8,
,
,
0.2027,
0.2362,
0.0389,
0.04436,
0.3631,
0.5042,
,
1.04,
,
,
,
,
,
7.0,1.24
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.1533,
,
,
,
0.0079,0.0002
0.0001,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.18,0.01
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.06564,
,
0.7796,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.0001,
,
0.0063,0.0001
,
0.65,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.0001,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.0078,0.0002
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.1112,
,
,
0.1161,
,
0.03446,
,
,
,
0.014125375,
,
,
,
,
,
,
,
,
0.0002,0.0001
,
,
3.58,
3.3,
1.03,
,
0.83,
2.02,
,
1.75,
0.78,
0.176,
2.41,
4.58,
,
1.72,
,
1.29,
,
0.9349,
0.1464,
0.4202,
0.4698,
0.49,
0.248,
0.7208,
,
0.6165,
,
1.07,
0.4255,
0.776,
0.1554,
0.5361,
0.1701,
0.445,
0.8495,
,
,
1.17,
0.5338,
,
0.5336,
0.4613,
0.8454,
,
1.162,
0.2263,
0.6572,
0.7108,
,
0.1628,
0.4626,
0.4438,
,
0.264,
0.473,
0.4976,
,
,
1.411,
0.5043,
0.594,
0.2784,
0.4459,
0.8031,
0.01334,
0.5366,
0.9766,
,
0.57,
,
0.3279,
,
0.64,
0.5153,
,
0.5438,
0.3238,
0.6633,
0.4411,
0.288,
0.3733,
0.2304,
0.3398,
0.312,
0.506,
0.4181,
0.8364,
,
0.2467,
,
1.51,
1.697,
,
0.6456,
,
,
0.307,
0.6298,
0.28,
0.8513,
0.593,
0.4015,
,
0.6223,
,
,
0.1534,
,
,
0.3599,
0.6667,
,
0.9607,
,
0.8825,
0.4664,
0.2691,
0.305,
0.3954,
0.3637,
0.4,
,
1.51,
0.5088,
0.3683,
0.3064,
0.524,
0.6622,
0.2804,
0.3282,
0.1916,
0.2021,
,
0.4358,
,
0.7171,
1.193,
0.1831,
,
0.5661,
0.5709,
,
,
,
,
0.2234,
0.3819,
0.2821,
0.6163,
0.369,
0.2278,
0.3444,
0.4571,
0.3266,
0.41,
0.2844,
0.9839,
0.8545,
,
,
0.601,
,
0.4157,
0.7475,
0.274,
,
,
0.4073,
0.2041,
0.3381,
0.3651,
0.2949,
0.08655,
,
0.1086,
1.125,
0.373,
0.81,
0.5819,
,
0.4571,
0.4683,
0.3362,
0.507,
0.2786,
0.6624,
0.8062,
,
0.3647,
0.7288,
0.5353,
0.207,
,
0.262,
,
0.1953,
,
0.4493,
,
,
0.4864,
1.067,
0.4601,
0.09488,
0.4716,
0.7439,
,
0.4888,
1.31,
0.3406,
,
0.7647,
0.394,
0.2384,
,
0.4002,
1.208,
0.6273,
0.4453,
0.2744,
0.3947,
0.8179,
0.6097,
0.8447,
,
0.3228,
0.2267,
0.5029,
0.6601,
,
0.432,
,
0.1424,
0.1443,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.93,
,
,
,
,
0.01191,
,
0.058,0.0325
,
0.67,
0.2769,
0.2408,
,
0.4943,
,
0.011481536,
0.3021,
0.239,0.029
0.01164,
0.3529,
0.4528,
0.0,
,
,
0.03235,
0.216,
,
,
,
,
0.05263,
0.3935,
,
,
0.02398,
0.4537,
,
,
2.3,
0.01474,
0.022908677,
0.17,0.001
0.573,
,
,
0.09938,
,
0.1894,
0.0162,
0.0001854,
0.06774,
0.004168694,
,
0.4888,
,
0.106,
0.00239,
0.5629,
,
,
,
0.0528,
,
0.1939,
,
,
,
1.04,
0.02703,
1.88,
0.36,
,
0.4246,
0.56,
0.1102,
0.3353,
0.95,
0.36,
0.079,0.0285
0.7393,
0.4263,
0.3373,
0.1934,
0.0339,
,
0.03164,
0.01735,
,
0.01401,
0.079,0.029
1.05,
0.09889,
0.2667,
0.0455,
0.5566,
0.4,0.03
,
0.2863,
0.09717,
0.1225,
0.117,0.0315
0.122,
0.1781,
0.1099,
,
0.116,0.0285
0.4237,
,
0.68,
1.32,
0.009120108,
,
,
1.78,
0.04515,
0.1238,
0.1638,
,
0.2914,
0.5205,
0.2776,
,
0.4859,
,
0.3724,
,
0.71,
0.1777,
0.2724,
,
,
,
0.68,
0.1622,
0.09367,
0.66,
0.2173,
0.2037,
0.93,
1.83,
0.81,0.01
0.0183,
0.68,
0.2039,
0.08675,
,
1.62,
0.145,
1.24,
0.2074,
0.1987,
1.37,
0.4547,
0.005,0.0001
0.0229,
0.1361,
0.55,
0.79,0.04
0.3505,
0.36,
0.73,
,
1.13,
2.38,
2.04,
0.1969,
0.036,0.0315
0.3,0.02
0.68,
0.04526,
1.31,
,
0.1905,
0.09606,
0.161,
0.01707,
,
,
0.018,0.0065
0.552,0.0775
0.77,
,
1.67,
,
0.4915,
,
0.277,
1.04,
1.09,
,
0.4861,
0.254,0.0355
0.305,
0.01023,
,
,
0.1688,
0.01532,
,
,
0.673,0.0755
0.1631,
0.2401,
0.1085,
,
0.3715,
0.99,
0.1439,
0.1134,
0.213,
0.08514,
,
0.3952,
3.06,
,
1.52,
0.1,0.01
,
0.1505,
0.2565,
1.94,0.05
0.4632,
1.15,0.04
,
,
,
0.05,
,
0.58,
,
,
,
,
1.11,
0.2042,
,
1.04,
,
0.22,
,
,
0.182,
0.3795,
0.1097,
,
0.186,
,
,
0.1798,
0.004995,
0.164,0.028
,
0.066,
,
0.008853,
0.2098,
0.49,
,
,
0.04965,
0.107,
0.39,
,
0.06791,
0.403,0.076
0.01499,
0.01192,
0.012,0.008
0.0005,0.0004
,
0.5257,
0.68,
0.3154,
0.1376,
0.65,0.01
0.4043,
0.1418,
0.6855,
0.48,
,
1.09,
0.2465,
0.06555,
0.04133,
0.001723,
,
3.35,
0.49,
2.43,
1.38,
2.29,
0.42,
3.48,
3.21,
6.53,
6.77,
3.32,
1.81,
5.36,
3.56,
2.48,
5.89,
4.05,
2.66,
0.59,
1.76,
8.03,
,
4.42,
,
3.12,
0.8,
,
2.39,
0.71,
2.38,
0.15,
1.85,
1.95,
1.34,
3.23,0.35
4.38,
1.64,
1.53,
1.82,0.13
3.81,
6.95,
5.57,
2.82,
3.71,
8.62,
1.91,
2.7,
3.72,
3.59,
4.33,
5.85,
4.98,
2.19,
7.03,
2.54,
5.5,
7.91,
2.37,0.14
4.34,
9.71,
0.36,0.05
1.77,
0.59,
0.7309,
5.69,
2.16,
1.14,
1.24,
1.18,0.04
1.59,
0.07821,
0.98,0.09
1.08,
0.2138,
0.2405,
1.63,
1.39,
,
,
,
,
,
0.7769,
2.81,
3.817,
2.481,
3.639,
5.097,
2.896,
,
,
2.43,
,
,
0.6268,
,
2.228,
,
7.166,
3.368,
4.191,
3.027,
,
,
2.447,
2.373,
,
,
1.6,
6.25,
,
0.144,
7.21,
6.665,
,
,
,
,
3.368,
4.84,
4.19,
3.515,
,
2.364,
1.21,
,
,
2.89,
2.34,
,
4.981,
3.775,
2.438,
3.5,
,
4.66,
,
,
0.78,
,
,
,
,
,
,
,
0.66,
1.21,
3.7,
,
5.543,
4.71,
,
4.14,
,
1.42,
,
8.12,
0.92,
4.013,
3.49,
3.49,
4.04,
2.18,
0.91,
2.022,
4.808,
3.34,
3.51,
0.97,0.03
,
0.88,
,
1.19,
2.64,
5.281,
,
3.746,
,
,
1.49,
2.433,
4.642,
3.96,
2.49,
,
2.18,
,
5.85,
,
3.412,
2.4,
,
,
1.896,
,
,
,
,
4.33,
3.899,
0.4712,
,
2.057,
4.469,
4.0,
,
1.587,
,
,
,
,
0.7675,
1.93,
2.36,
,
2.969,
5.35,
4.888,
1.029,
4.66,
2.969,
0.1561,
3.5,
2.085,
4.04,
3.301,
0.6141,
3.011,
,
,
,
1.933,
1.215,
,
3.519,
,
,
1.122,
1.936,
1.285,
,
1.049,
1.947,
5.886,
5.001,
,
,
1.05,
,
,
2.623,
0.5591,
6.95,
,
1.645,
,
,
1.33,
,
,
2.606,
1.782,
2.99,
0.9319,
3.587,
,
,
,
2.489,
2.401,
,
,
0.9692,
,
0.3137,
6.263,
,
4.604,
,
3.668,
3.85,
,
1.29,
1.77,
2.24,
1.82,
1.808,
,
,
3.185,
4.794,
,
,
4.747,
1.596,
,
1.584,
,
1.16,
0.4616,
2.887,
4.885,
2.558,
,
5.23,
,
4.274,
2.308,
3.316,
3.553,
5.269,
3.263,
1.83,
2.294,
,
,
1.386,
,
4.146,
1.114,
,
,
2.695,
,
4.532,
1.276,
,
,
,
2.915,
1.61,0.05
,
2.4,
,
3.761,
2.385,
4.138,
4.472,
4.721,
0.4733,
7.23,
3.599,
,
2.61,
7.784,
2.583,
,
,
,
,
,
0.8535,
2.169,
4.21,
0.8474,
,
,
0.9937,
5.173,
0.7442,
,
4.479,
1.445,
2.197,
,
5.45,
,
3.312,
0.44,
,
,
3.02,
5.4,
1.4,0.12
1.27,
3.938,
,
,
2.381,
,
3.121,
3.91,
2.309,
4.337,
2.467,
0.801,
6.33,
0.96,0.05
,
2.523,
,
3.309,
4.636,
2.71,
5.008,
,
4.873,
1.415,
1.854,
0.09775,
1.48,
,
,
0.79,
0.8712,
,
,
6.07,
2.836,
,
5.008,
,
,
3.762,
0.3151,
5.353,
2.178,
5.002,
1.021,
4.755,
,
,
3.722,
0.066,0.021
,
,
2.094,
,
,
,
,
,
4.415,
2.7,
,
2.96,
,
3.32,
,
,
5.09,
,
,
,
2.767,
0.53,
1.74,
4.35,
0.67,
,
,
6.462,
,
1.712,
,
,
2.825,
,
,
7.58,
1.928,
3.02,
,
,
,
,
2.27,
2.15,
,
0.1532,
2.058,
,
,
3.17,
,
,
4.157,
,
3.04,
,
5.957,
2.324,
,
,
,
5.654,
,
,
,
2.97,
2.106,
4.852,
,
,
,
0.86,
,
,
,
,
3.267,
5.46,
2.66,
,
,
,
6.714,
,
1.402,
5.74,
,
3.828,
,
,
,
0.392,
,
,
6.176,
,
5.05,
1.43,0.06
4.961,
,
2.01,
,
,
,
3.26,
2.201,
,
,
4.595,
5.41,
,
,
,
,
,
7.155,
4.11,
,
,
,
3.436,
5.24,
0.2182,
,
,
1.314,
3.87,
,
4.295,
2.13,
4.069,
,
,
1.585,
6.535,
,
5.07,
7.194,
1.3,
,
,
1.89,
5.82,
,
,
3.17,
3.852,
,
,
3.53,
,
,
,
,
3.708,
2.12,
,
3.75,
,
,
,
3.64,
,
5.08,
2.53,
3.85,
6.419,
3.916,
5.929,
1.41,
,
,
5.54,
3.783,
,
,
,
2.2,
,
1.34,
,
,
,
,
,
5.71,
,
0.778,
3.856,
6.708,
,
,
0.69,
,
4.338,
0.3291,
1.13,
,
6.927,
,
6.735,
,
,
6.52,
5.707,
,
,
4.758,
2.779,
,
0.74,0.04
0.68,0.04
,
2.898,
5.171,
1.948,
2.521,
2.19,
6.98,
,
2.351,
,
,
2.44,
,
2.5,
2.798,
2.12,
,
4.927,
3.486,
,
3.911,
4.62,
,
0.82,0.04
,
,
,
,
4.82,
3.416,
,
,
9.046,0.239
2.47,
1.538,
,
4.6,
,
,
2.096,
4.565,
4.57,
,
3.1,
3.02,
,
,
,
,
,
3.53,
1.569,
4.495,
,
1.98,
3.67,
6.912,
2.31,
,
,
,
2.441,
3.11,
4.898,
,
0.488,
1.49,0.17
,
3.801,
0.7846,
3.37,
,
,
0.6699,
,
0.64,
,
,
,
3.436,
,
0.3373,
,
1.46,0.06
0.4056,
1.77,0.08
2.12,
,
,
5.054,
,
1.096,
,
,
1.785,
0.9,
2.55,
8.115,
5.32,
0.5765,
2.444,
,
1.811,
3.891,
,
0.596,
5.077,
5.436,
1.73,
2.644,
,
,
2.465,
2.06,
,
1.34,
,
,
,
1.902,
,
,
,
,
,
0.6835,
3.55,
,
1.707,
5.613,
,
,
0.8552,
2.86,
,
1.034,
4.208,
,
2.59,0.12
,
,
3.026,
0.7765,
,
2.94,
2.628,
3.393,
,
,
2.476,
3.101,
,
1.45,0.07
0.64,
1.68,
0.7569,
5.97,
1.56,
1.32,
,
,
,
7.85,
,
0.9184,
0.6296,
2.857,
0.7509,
,
1.06,
3.247,
,
3.457,
,
5.153,
,
4.363,
5.91,
,
,
,
3.067,
,
,
,
,
1.24,
2.491,
0.9085,
1.458,
,
,
3.3,
1.181,
0.4945,
2.711,
5.35,
0.9,
1.67,
2.04,
0.93,
,
3.651,
,
1.95,
5.574,
,
,
2.33,
4.824,
,
,
,
,
,
,
4.894,
8.395,
,
,
3.86,
4.015,
2.95,
2.66,
4.15,
,
,
,
,
,
4.349,
,
,
2.08,
,
,
,
,
,
7.97,
,
2.56,
4.93,
3.015,
6.875,
,
,
,
1.92,
,
,
,
4.17,
,
,
5.69,
,
3.64,
4.052,
,
,
3.712,
4.3,
,
4.174,
,
0.4901,
2.306,
5.752,
,
3.794,
1.5,
,
,
,
1.358,
3.146,
,
1.787,
,
,
,
1.18,
,
,
,
3.773,
,
3.62,
,
,
,
,
0.76,0.04
,
2.04,
3.433,
6.027,
,
6.463,
3.057,
3.654,
2.31,
1.8,
,
,
3.22,
1.701,
,
1.81,
2.998,
3.63,
,
1.4,
,
2.807,
1.73,
,
4.431,
1.428,
,
1.54,0.07
,
,
,
1.7,
4.112,
,
,
5.96,
,
,
,
,
,
1.694,
,
5.0,
0.2275,
,
,
4.201,
,
,
6.544,
,
5.03,
,
0.3603,
1.936,
,
,
3.885,
8.21,
,
2.249,
,
,
,
,
,
1.6,
1.45,
,
5.775,
,
2.24,
,
3.053,
0.4295,
,
,
5.136,
5.717,
5.57,
4.903,
,
,
1.62,
,
,
,
6.17,
4.856,
,
,
1.084,
2.342,
3.793,
,
,
5.111,
2.37,
0.59,
6.754,
5.091,
0.5208,
3.419,
5.016,
,
1.133,
3.303,
,
,
,
1.072,
3.075,
2.573,
,
5.327,
,
5.732,
,
,
,
,
,
,
2.45,
,
,
5.291,
,
3.03,
1.946,
4.672,
3.84,
,
2.831,
,
4.23,
2.19,
,
4.16,
,
,
,
3.49,
,
,
,
4.974,
2.004,
,
2.8,
4.716,
2.12,
,
,
,
,
4.278,
4.41,
,
2.44,
3.211,
5.767,
,
4.919,
,
1.77,
,
,
4.874,
4.819,
3.785,
5.83,
2.236,
,
,
6.678,
,
,
,
1.846,
,
,
,
3.296,
2.634,
,
,
,
3.25,
,
,
,
,
5.61,
4.512,
6.004,
0.3461,
4.853,
4.336,
3.75,
2.875,
1.913,
3.39,
,
,
1.97,
,
,
6.473,
4.58,
1.94,
,
,
,
1.974,
1.388,
2.471,
6.231,
,
,
,
0.7117,
5.264,
,
6.191,
2.514,
4.059,
,
3.98,
4.006,
,
,
,
5.67,
3.34,
,
,
,
2.04,
0.9667,
4.333,
5.712,
4.349,
,
2.92,
,
,
,
1.078,
,
3.16,
4.663,
3.542,
0.68,
,
5.082,
1.36,
2.954,
,
1.25,
2.76,
,
1.416,
,
0.69,
1.072,
3.89,
,
4.82,
0.497,
4.129,
,
1.079,
4.159,
,
6.831,
1.869,
4.45,
,
,
4.491,
,
4.837,
2.02,
0.77,
1.281,
,
,
2.76,
4.422,
5.036,
,
8.19,
3.15,
2.63,
,
,
,
,
1.973,
4.792,
0.4946,
4.774,
4.23,
,
2.026,
,
1.814,
,
,
3.87,
,
,
,
2.33,
6.593,
3.281,
,
3.582,
,
,
,
4.424,
0.91,
3.88,
4.33,
0.47,
7.686,
5.509,
2.899,
,
,
1.973,
5.49,
2.365,
2.017,
6.394,
4.876,
2.35,
3.476,
4.994,
4.007,
7.021,
2.64,
2.133,
6.006,
,
4.353,
4.786,
4.18,
,
7.004,
,
,
1.541,
,
,
,
,
,
4.682,
2.98,
0.8169,
0.97,
1.108,
1.812,
,
,
3.877,
3.679,
,
,
6.007,
5.2,
,
1.586,
1.81,
1.218,
5.31,
1.665,
,
,
0.6096,
2.493,
,
,
7.525,
0.6057,
,
4.44,
,
,
0.82,
2.646,
,
,
2.909,
5.544,
0.2039,
3.284,
,
,
,
6.484,
5.252,
,
,
0.4862,
,
,
1.17,
,
0.8004,
4.252,
,
,
2.003,
3.744,
,
3.577,
3.071,
2.13,
,
1.985,
,
,
,
,
,
1.761,
0.6413,
,
,
,
,
1.386,
3.156,
0.5328,
1.24,
1.75,
,
4.848,
,
0.8612,
0.8903,
,
3.309,
1.96,
3.835,
,
3.98,
,
2.23,
2.71,
4.235,
2.393,
,
,
,
2.567,
2.579,
5.111,
,
5.23,
0.2583,
7.197,
6.561,
1.168,
,
0.5542,
,
,
,
3.148,
0.7255,
3.769,
4.476,
2.615,
1.292,
,
,
,
,
3.31,
5.808,
5.095,
,
,
,
,
3.98,
2.31,
,
0.519,
3.25,
,
3.139,
0.3997,
,
2.036,
0.72,
,
,
,
2.167,
0.7611,
6.91,
3.785,
1.797,
4.602,
,
5.128,
1.16,
2.551,
2.748,
0.9688,
,
,
4.807,
,
,
,
,
,
1.776,
0.7807,
1.43,
,
4.618,
1.743,
3.347,
,
1.553,
3.985,
,
,
,
1.681,
,
4.512,
5.099,
1.138,
4.788,
0.9442,
,
3.416,
3.769,
0.0182,
,
,
,
1.524,
0.1465,
,
,
6.073,
,
1.188,
1.959,
0.41,
5.077,
1.89,
,
,
0.313,
3.146,
,
0.4831,
0.88,
1.577,
,
2.21,
,
,
,
,
,
,
,
1.582,
,
1.429,
,
3.161,
3.245,
1.103,
1.317,
1.079,
,
4.219,
4.475,
2.203,
4.444,
0.6239,
,
,
,
,
1.092,
1.502,
,
3.422,
,
0.2049,
1.217,
3.892,
,
0.09831,
,
3.398,
1.106,
,
1.089,
3.893,
4.659,
,
,
,
5.248,
2.806,
4.314,
6.07,
,
3.383,
,
2.281,
0.41,0.03
,
,
,
,
1.741,
1.895,
0.1513,
,
,
1.46,
6.71,
6.08,
3.053,
0.614,
1.744,
,
,
,
2.751,
,
,
,
,
,
,
,
1.499,
0.69,
1.799,
,
,
5.14,
,
4.836,
2.49,
,
2.725,
0.46,
,
,
,
,
,
,
4.06,
,
,
,
,
,
,
,
,
,
,
,
,
,
2.556,
,
,
,
,
,
,
,
0.6743,
,
,
0.85,
,
,
,
,
,
,
,
2.895,
,
,
,
,
3.25,
0.3452,
1.242,
,
0.1879,
,
1.943,
2.26,
4.58,
,
,
,
,
3.206,
3.819,
,
,
0.537,
,
4.201,
,
,
3.055,
,
,
1.56,
1.83,
,
,
,
,
1.311,
1.24,
,
6.316,
,
5.268,
,
,
2.658,
,
,
4.034,
,
,
3.485,
,
4.28,
,
,
,
,
0.2047,
,
2.076,
1.02,0.04
,
1.104,
,
,
2.476,
,
,
2.127,
,
,
,
1.703,
3.838,
,
,
,
,
,
,
,
1.69,
,
3.95,
,
,
2.34,
6.355,
,
,
,
,
,
,
,
,
,
,
,
,
,
5.568,
,
,
,
0.73,
,
1.14,
,
2.486,
2.31,
,
,
,
,
,
,
,
7.679,
,
4.395,
2.736,
,
,
,
1.812,
,
1.647,
2.71,
,
2.389,
,
,
6.42,
0.5883,
,
0.59,
,
,
,
,
1.47,
,
2.01,
,
,
4.984,
,
,
,
4.49,
,
5.738,
2.12,
5.678,
6.336,
,
1.026,
,
3.219,
,
,
,
4.427,
2.27,
1.791,
,
,
4.778,
,
,
,
0.7934,
,
,
,
2.171,
,
3.829,
,
,
4.115,
1.206,
2.7,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
3.906,
0.7964,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
2.33,
3.576,
,
,
,
,
,
2.737,
,
,
,
0.4686,
,
,
,
0.05466,
,
4.512,
,
0.2172,
,
,
2.803,
,
,
,
,
,
,
2.485,
,
,
,
,
2.895,
0.91,0.08
,
,
5.348,
,
0.5882,
,
0.8159,
,
,
,
0.1815,
,
,
,
,
,
,
3.934,
,
3.207,
,
3.295,
3.0,
3.773,
0.02831,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
1.564,
,
1.108,
,
,
,
,
,
,
,
,
0.1585,
,
,
,
,
,
,
,
,
1.389,
0.3223,
,
,
,
0.5841,
,
1.981,
,
3.424,
,
,
,
,
,
,
,
1.456,
0.9084,
0.7461,
1.159,
,
,
,
2.36,
,
0.4253,
,
,
,
3.52,
,
,
,
,
,
5.108,
,
,
,
,
,
4.229,
4.86,
,
,
,
6.963,
2.446,
,
,
,
0.468,
,
,
,
,
,
,
,
3.167,
3.264,
,
,
0.03585,
,
,
2.48,
2.225,
0.6575,
0.9707,
0.7252,
,
2.669,
,
7.366,
,
0.2011,
0.4528,
,
6.585,
,
,
,
3.04,
,
,
,
,
,
3.704,
5.122,
,
2.009,
2.203,
,
2.264,
3.034,
,
1.365,
2.32,
0.3001,
7.632,
1.93,
2.91,
0.3886,
2.42,
,
,
2.807,
1.005,
,
,
,
7.334,
1.092,
1.818,
3.812,
3.287,
,
,
4.159,
3.63,
,
,
,
4.279,
,
,
,
,
1.954,
,
,
1.044,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
3.904,
3.644,
,
,
,
1.804,
1.735,
,
,
,
5.431,
,
,
,
2.253,
,
,
,
,
,
,
1.907,
,
2.939,
,
0.1958,
,
,
,
1.96,
1.874,
,
,
,
,
,
,
,
,
,
1.492,
0.4839,
3.579,
1.696,
,
2.643,
7.359,
0.7663,
2.965,
,
2.157,
6.851,
1.451,
3.824,
6.612,
,
,
1.812,
,
2.413,
,
3.046,
,
3.455,
,
3.93,
,
,
,
2.499,
0.2635,
,
,
4.075,
2.584,
2.114,
,
0.9684,
6.231,
6.746,
1.923,
6.443,
,
5.883,
2.37,
,
1.09,
,
4.82,
,
,
7.126,
0.1173,
3.724,
,
,
1.113,
1.442,
5.613,
1.353,
1.792,
1.965,
0.91,
,
0.5905,
,
1.424,
3.091,
1.543,
0.8541,
1.577,
,
,
,
3.227,
,
4.252,
,
,
,
5.159,
,
,
4.026,
3.679,
5.182,
0.06,0.01
5.259,
1.678,
0.16,0.01
,
,
,
3.007,
4.86,
1.692,
,
,
3.639,
2.6,
1.286,
,
0.9184,
0.126,
3.85,
0.3867,
,
5.986,
0.2171,
,
,
1.507,
2.642,
0.64,
,
1.64,
1.363,
,
,
3.518,
3.38,
5.06,
,
0.4869,
1.886,
2.507,
,
1.18,
,
2.73,
,
0.8913,
1.41,
,
2.009,
3.8,
,
0.8339,
,
5.024,
2.597,
3.938,
,
0.0814,
,
1.688,
6.279,
2.469,
0.4245,
1.64,
2.067,
1.867,
1.8,
5.244,
1.442,
,
,
4.432,
,
2.857,
,
6.621,
,
,
3.01,
4.832,
,
4.135,
2.73,
,
,
1.275,
1.44,0.03
1.303,
,
6.805,
,
2.055,
1.435,
4.728,
2.633,
3.252,
,
1.58,
1.11,
0.2586,
,
,
3.448,
,
0.91,
2.073,
,
,
6.17,
1.795,
8.0,
,
0.5056,
,
,
2.599,
,
4.39,
3.428,
,
0.2368,
,
,
,
4.092,
1.968,
,
3.256,
,
,
,
,
4.283,
0.8012,
8.94,
,
2.13,
5.451,
3.797,
3.367,
,
,
,
,
1.107,
,
,
1.191,
,
1.785,
,
,
3.175,
,
3.68,
,
,
,
,
,
,
0.2466,
2.365,
,
0.3037,
,
,
,
,
,
2.453,
,
,
,
,
3.61,
4.044,
,
,
4.14,
,
1.267,
6.031,
,
,
,
,
,
,
4.454,
,
1.154,
1.253,
3.358,
3.536,
2.56,
